model,array_dim,array_m,array_n,pe_count,batch_size,frequency,max_seq_len,cycle_count,llama_cycle_count,runtime_ms,runtime_ms_per_sequence,throughput_tokens_per_s,total_data_moved,window_cycle_count,average_bandwidth,peak_bandwidth,peak_phase
llama_3_1_8b,512x32,512,32,16384,256,2000,131072,1.131e+16,1.131e+16,5.655e+09,2.209e+07,5.841e+00,2.907e+17,1.131e+16,51.4,229.4,prefill
llama_3_1_8b,512x32,512,32,16384,512,2000,131072,2.259e+16,2.259e+16,1.129e+10,2.206e+07,5.849e+00,5.800e+17,2.259e+16,51.4,230.3,prefill
llama_3_1_8b,512x64,512,64,32768,32,2000,131072,7.204e+14,7.204e+14,3.602e+08,1.126e+07,1.146e+01,3.799e+16,7.204e+14,105.5,453.0,prefill
llama_3_1_8b,512x64,512,64,32768,64,2000,131072,1.426e+15,1.426e+15,7.128e+08,1.114e+07,1.158e+01,7.406e+16,1.426e+15,103.9,454.2,prefill
llama_3_1_8b,512x64,512,64,32768,128,2000,131072,2.836e+15,2.836e+15,1.418e+09,1.108e+07,1.165e+01,1.462e+17,2.836e+15,103.1,454.9,prefill
llama_3_1_8b,512x64,512,64,32768,256,2000,131072,5.657e+15,5.657e+15,2.829e+09,1.105e+07,1.168e+01,2.907e+17,5.657e+15,102.8,458.7,prefill
llama_3_1_8b,512x64,512,64,32768,512,2000,131072,1.130e+16,1.130e+16,5.650e+09,1.103e+07,1.169e+01,5.800e+17,1.130e+16,102.7,460.7,prefill
llama_3_1_8b,512x128,512,128,65536,32,2000,131072,3.605e+14,4.378e+14,2.189e+08,6.841e+06,1.886e+01,3.799e+16,3.605e+14,210.8,906.0,prefill
llama_3_1_8b,512x128,512,128,65536,64,2000,131072,7.134e+14,8.605e+14,4.303e+08,6.723e+06,1.919e+01,7.406e+16,7.134e+14,207.6,908.5,prefill
llama_3_1_8b,512x128,512,128,65536,128,2000,131072,1.419e+15,1.706e+15,8.530e+08,6.664e+06,1.936e+01,1.462e+17,1.419e+15,206.0,909.8,prefill
llama_3_1_8b,512x128,512,128,65536,256,2000,131072,2.831e+15,3.397e+15,1.698e+09,6.634e+06,1.945e+01,2.907e+17,2.831e+15,205.4,917.5,prefill
llama_3_1_8b,512x128,512,128,65536,512,2000,131072,5.654e+15,6.778e+15,3.389e+09,6.619e+06,1.949e+01,5.800e+17,5.654e+15,205.2,921.3,prefill
llama_3_1_8b,512x256,512,256,131072,32,2000,131072,2.160e+14,2.971e+14,1.486e+08,4.643e+06,2.779e+01,3.799e+16,2.160e+14,351.8,1747.0,prefill
llama_3_1_8b,512x256,512,256,131072,64,2000,131072,4.282e+14,5.791e+14,2.896e+08,4.524e+06,2.852e+01,7.406e+16,4.282e+14,345.9,1751.9,prefill
llama_3_1_8b,512x256,512,256,131072,128,2000,131072,8.526e+14,1.143e+15,5.716e+08,4.465e+06,2.889e+01,1.462e+17,8.526e+14,342.9,1754.3,prefill
llama_3_1_8b,512x256,512,256,131072,256,2000,131072,1.701e+15,2.271e+15,1.136e+09,4.436e+06,2.909e+01,2.907e+17,1.701e+15,341.7,1768.7,prefill
llama_3_1_8b,512x256,512,256,131072,512,2000,131072,3.399e+15,4.527e+15,2.264e+09,4.421e+06,2.918e+01,5.800e+17,3.399e+15,341.3,1775.9,prefill
llama_3_1_8b,512x512,512,512,262144,32,2000,131072,1.437e+14,2.966e+14,1.483e+08,4.634e+06,2.785e+01,3.799e+16,1.437e+14,528.6,3175.2,prefill
llama_3_1_8b,512x512,512,512,262144,64,2000,131072,2.856e+14,5.780e+14,2.890e+08,4.515e+06,2.857e+01,7.406e+16,2.856e+14,518.6,3184.0,prefill
llama_3_1_8b,512x512,512,512,262144,128,2000,131072,5.693e+14,1.141e+15,5.704e+08,4.456e+06,2.895e+01,1.462e+17,5.693e+14,513.6,3188.5,prefill
llama_3_1_8b,512x512,512,512,262144,256,2000,131072,1.137e+15,2.267e+15,1.133e+09,4.427e+06,2.915e+01,2.907e+17,1.137e+15,511.5,3212.2,prefill
llama_3_1_8b,512x512,512,512,262144,512,2000,131072,2.271e+15,4.518e+15,2.259e+09,4.412e+06,2.924e+01,5.800e+17,2.271e+15,510.7,3224.2,prefill
