design,model,network,subarch,arch_dim,max_seq_len,batch_size,kv_heads,run_path,checkpoint_mtime,runtime|llama_2|llama_2,runtime|llama_2|projection,runtime|llama_2|attention,runtime|llama_2|ffn,runtime|llama_2|nonlinear,runtime|gemm|gemm,runtime|nonlinear|nonlinear,runtime|projection|projection,runtime|attention|attention,runtime|ffn|ffn,runtime|softmax|softmax,runtime|silu|silu,cycle_count|llama_2|llama_2,cycle_count|gemm|gemm,cycle_count|nonlinear|nonlinear,cycle_count|projection|projection,cycle_count|attention|attention,cycle_count|ffn|ffn,cycle_count|softmax|softmax,cycle_count|silu|silu,tag_dynamic_energy|llama_2|accumulator,tag_leakage_power|None|accumulator,tag_area|llama_2|accumulator,tag_dynamic_energy|llama_2|fifo,tag_leakage_power|None|fifo,tag_area|llama_2|fifo,tag_dynamic_energy|llama_2|pe,tag_leakage_power|None|pe,tag_area|llama_2|pe,tag_dynamic_energy|llama_2|nonlinear,tag_leakage_power|None|nonlinear,tag_area|llama_2|nonlinear,tag_dynamic_energy|llama_2|vector,tag_leakage_power|None|vector,tag_area|llama_2|vector,tag_dynamic_energy|llama_2|tc,tag_leakage_power|None|tc,tag_area|llama_2|tc,tag_dynamic_energy|llama_2|value_reuse,tag_leakage_power|None|value_reuse,tag_area|llama_2|value_reuse,tag_dynamic_energy|llama_2|array,tag_leakage_power|None|array,tag_area|llama_2|array,tag_dynamic_energy|llama_2|node_memory,tag_leakage_power|None|node_memory,tag_area|llama_2|node_memory,tag_dynamic_energy|llama_2|router,tag_leakage_power|None|router,tag_area|llama_2|router,tag_dynamic_energy|llama_2|onchip,tag_leakage_power|llama_2|onchip,tag_dynamic_energy|None|onchip,tag_leakage_power|None|onchip,tag_dynamic_energy|gemm|onchip,tag_leakage_power|gemm|onchip,tag_dynamic_energy|nonlinear|onchip,tag_leakage_power|nonlinear|onchip,tag_dynamic_energy|projection|onchip,tag_leakage_power|projection|onchip,tag_dynamic_energy|attention|onchip,tag_leakage_power|attention|onchip,tag_dynamic_energy|ffn|onchip,tag_leakage_power|ffn|onchip,tag_dynamic_energy|softmax|onchip,tag_leakage_power|softmax|onchip,tag_dynamic_energy|silu|onchip,tag_leakage_power|silu|onchip,tag_area|llama_2|onchip,tag_area|None|onchip,area_module|llama_2|pe_fifo,count|gemm|multiplier,count|gemm|and_gate,count|gemm|register_vector,count|gemm|accumulator_vector,count|gemm|magnitude_register,count|gemm|adder_vector,count|nonlinear|multiplier,count|nonlinear|and_gate,count|nonlinear|register_vector,count|nonlinear|accumulator_vector,count|nonlinear|magnitude_register,count|nonlinear|adder_vector,count|projection|multiplier,count|projection|and_gate,count|projection|register_vector,count|projection|accumulator_vector,count|projection|magnitude_register,count|projection|adder_vector,count|attention|multiplier,count|attention|and_gate,count|attention|register_vector,count|attention|accumulator_vector,count|attention|magnitude_register,count|attention|adder_vector,count|ffn|multiplier,count|ffn|and_gate,count|ffn|register_vector,count|ffn|accumulator_vector,count|ffn|magnitude_register,count|ffn|adder_vector,count|softmax|multiplier,count|softmax|and_gate,count|softmax|register_vector,count|softmax|accumulator_vector,count|softmax|magnitude_register,count|softmax|adder_vector,count|silu|multiplier,count|silu|and_gate,count|silu|register_vector,count|silu|accumulator_vector,count|silu|magnitude_register,count|silu|adder_vector
carat,llama_2_13b,single_node,,64x8,1024,1,40,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_13b/arch_10/event_1/config_16,1787938742881926041,16347838.624,5379194.8799999999,68909.056000000011,10892869.632000001,6404.2560000000012,16341434.368000001,6404.2560000000012,134479.872,1722.7264000000005,272321.74080000003,59.018400000000035,101.08799999999999,6539135449600,6536573747200,2561702400.000001,53791948800,689090560.00000024,108928696320,23607360.000000019,40435200,124466014564.5876,1.3718363399999998,0.057599640000000001,99848295436.747467,3.9870284200000001,0.211013012,2021802897.5450523,0.68980736000000009,0.033060607999999998,,,,507298916.92384917,2.3640390400000002,0.105599872,4315783244.8211365,0.09460223999999999,0.0053455359999999997,15146244182.607176,0.17563514,0.0078576399999999991,232702779614.12402,8.5353332599999998,0.41434554000000001,109637511096.22232,27.313187999999997,1.53584433864,,,,342340290710.34631,35.848521259999998,,35.848521259999998,342076795017.28595,35.848521259999998,263495693.06036478,35.848521259999998,2815090007.0538445,35.848521259999998,35235996.362085089,35.848521259999998,5700413952.7499552,35.848521259999998,1887772.3628385919,35.848521259999998,4699619.9636705285,35.848521259999998,1.9501898786400003,1.9501898786400003,0.16618828799999999,,53007554969600,207593866240,0,,,,0,138254336000,3142144000,,,,436207616000,1703936000,0,,,,5394595840,34400256,0,,,,883320422400,3450470400,0,,,,0,926013440,21045760,,,,0,2530344960,57507840,,
carat,llama_2_13b,single_node,,64x8,1024,2,40,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_13b/arch_10/event_1/config_17,1787938742779925100,16455284.416000001,5389680.6400000006,137818.11200000002,10914103.296,12811.967999999999,16442472.448000001,12811.967999999999,134742.016,3445.4528000000009,272852.58240000001,118.1232,202.17599999999999,6582113766400,6576988979200,5124787200,53896806400,1378181120.0000005,109141032960,47249280,80870400,248932029129.1752,1.3718363399999998,0.057599640000000001,190740764530.14288,3.9870284200000001,0.211013012,4043605795.0901046,0.68980736000000009,0.033060607999999998,,,,1014680146.2079968,2.3640390400000002,0.105599872,4341959436.5319586,0.09460223999999999,0.0053455359999999997,29369175530.811634,0.17563514,0.0078576399999999991,451236895309.74316,8.5353332599999998,0.41434554000000001,116016973162.97647,27.313187999999997,1.53584433864,,,,567253868472.7196,35.848521259999998,,35.848521259999998,566726796197.02515,35.848521259999998,527072275.69440252,35.848521259999998,4659715041.2146273,35.848521259999998,70472028.293835819,35.848521259999998,9435636335.3914604,35.848521259999998,3777566.9650190072,35.848521259999998,9399239.927341057,35.848521259999998,1.9501898786400003,1.9501898786400003,0.16618828799999999,,106015109939200,415188715520,0,,,,0,276562739200,6285516800,,,,872415232000,3407872000,0,,,,10789191680,68825088,0,,,,1766640844800,6900940800,0,,,,0,1853378560,42122240,,,,0,5060689920,115015680,,
carat,llama_2_13b,single_node,,64x8,512,2,40,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_13b/arch_10/event_1/config_18,1787938742480922342,16348951.3344,5389680.6400000006,35024.896000000001,10914103.296,9272.1023999999998,16339679.232000001,9272.1023999999998,134742.016,875.62239999999997,272852.58240000001,29.626559999999994,202.17599999999999,6539580533760,6535871692800,3708840960,53896806400,350248960,109141032960,11850623.999999998,80870400,248173453327.19171,1.3718363399999998,0.057599640000000001,190132732948.6246,3.9870284200000001,0.211013012,4031311466.4332485,0.68980736000000009,0.033060607999999998,,,,928924811.80115652,2.3640390400000002,0.105599872,4315353736.7364407,0.09460223999999999,0.0053455359999999997,29275117020.190514,0.17563514,0.0078576399999999991,449735975472.63263,8.5353332599999998,0.41434554000000001,115296510679.42831,27.313187999999997,1.53584433864,,,,565032486152.06091,35.848521259999998,,35.848521259999998,564618283452.12451,35.848521259999998,414202699.936472,35.848521259999998,4659715041.2146273,35.848521259999998,17759209.671316124,35.848521259999998,9435636335.3914604,35.848521259999998,955827.57107074535,35.848521259999998,9399239.927341057,35.848521259999998,1.9501898786400003,1.9501898786400003,0.16618828799999999,,105692777676800,413183068160,0,,,,0,221183508480,5026897920,,,,872415232000,3407872000,0,,,,2730885120,18683904,0,,,,1766640844800,6900940800,0,,,,0,468897792,10656768,,,,0,5060689920,115015680,,
carat,llama_2_13b,single_node,,64x8,512,1,40,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_13b/arch_10/event_1/config_19,1787938742641923827,16294673.004800001,5379194.8799999999,17512.448,10892869.632000001,4635.2448000000004,16290037.760000002,4635.2448000000004,134479.872,437.81119999999999,272321.74080000003,14.793120000000014,101.08799999999999,6517869201920,6516015104000,1854097920.0000002,53791948800,175124480,108928696320,5917248.0000000056,40435200,124086726663.59586,1.3718363399999998,0.057599640000000001,99544279645.988312,3.9870284200000001,0.211013012,2015655733.2166243,0.68980736000000009,0.033060607999999998,,,,464443175.97006488,2.3640390400000002,0.105599872,4302480394.9233761,0.09460223999999999,0.0053455359999999997,15099214927.296616,0.17563514,0.0078576399999999991,231952341621.81836,8.5353332599999998,0.41434554000000001,109277279854.44824,27.313187999999997,1.53584433864,,,,341229621476.2666,35.848521259999998,,35.848521259999998,341022539000.53223,35.848521259999998,207082475.73437896,35.848521259999998,2815090007.0538445,35.848521259999998,8879595.9432416521,35.848521259999998,5700413952.7499552,35.848521259999998,477441.92968894722,35.848521259999998,4699619.9636705285,35.848521259999998,1.9501898786400003,1.9501898786400003,0.16618828799999999,,52846388838400,206591288320,0,,,,0,110579138560,2513162240,,,,436207616000,1703936000,0,,,,1365442560,9335808,0,,,,883320422400,3450470400,0,,,,0,234133504,5321216,,,,0,2530344960,57507840,,
carat,llama_2_13b,single_node,,64x8,1024,8,40,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_13b/arch_10/event_1/config_2,1787938742414921733,17092902.448000003,5452595.2000000002,551272.44800000009,11041505.280000001,44201.51999999999,17048700.928000003,44201.51999999999,136314.88,13781.811200000004,276037.63200000004,296.33399999999995,808.70399999999995,6837160979200,6819480371200,17680608000,54525952000,5512724480.0000019,110415052800,118533600,323481600,995728116516.70081,1.3718363399999998,0.057599640000000001,736095579090.51538,3.9870284200000001,0.211013012,16174423180.360418,0.68980736000000009,0.033060607999999998,,,,4058967521.9128828,2.3640390400000002,0.105599872,4499016586.7968922,0.09460223999999999,0.0053455359999999997,114706763620.03839,0.17563514,0.0078576399999999991,1762441589483.4585,8.5353332599999998,0.41434554000000001,154306560867.30432,27.313187999999997,1.53584433864,,,,1916748150350.7627,35.848521259999998,,35.848521259999998,1914639618579.2639,35.848521259999998,2108531771.4986291,35.848521259999998,15727569807.556604,35.848521259999998,281888219.88434017,35.848521259999998,31847182368.029488,35.848521259999998,15116334.578101503,35.848521259999998,37596959.709364228,35.848521259999998,1.9501898786400003,1.9501898786400003,0.16618828799999999,,424060439756800,1660757811200,0,,,,0,1106413158400,25145753600,,,,3489660928000,13631488000,0,,,,43156766720,275374080,0,,,,7066563379200,27603763200,0,,,,0,7417569280,168581120,,,,0,20242759680,460062720,,
carat,llama_2_13b,single_node,,64x8,128,1,40,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_13b/arch_10/event_1/config_20,1787938742229920026,16277593.030400002,5379194.8799999999,985.08800000000019,10892869.632000001,4082.6303999999996,16273510.400000002,4082.6303999999996,134479.872,24.627200000000006,272321.74080000003,0.97776000000000018,101.08799999999999,6511037212160,6509404160000,1633052160,53791948800,9850880,108928696320,391104.00000000006,40435200,123967714466.81438,1.3718363399999998,0.057599640000000001,99449163777.149231,3.9870284200000001,0.211013012,2013732994.601861,0.68980736000000009,0.033060607999999998,,,,451030076.51610154,2.3640390400000002,0.105599872,4298319467.7351217,0.09460223999999999,0.0053455359999999997,15084091955.892559,0.17563514,0.0078576399999999991,231717164098.83151,8.5353332599999998,0.41434554000000001,109164110142.75671,27.313187999999997,1.53584433864,,,,340881274241.58826,35.848521259999998,,35.848521259999998,340691820449.82214,35.848521259999998,189453791.76615268,35.848521259999998,2815090007.0538445,35.848521259999998,611632.17548817908,35.848521259999998,5700413952.7499552,35.848521259999998,36724.830483289596,35.848521259999998,4699619.9636705285,35.848521259999998,1.9501898786400003,1.9501898786400003,0.16618828799999999,,52795978547200,206260433920,0,,,,0,101933793280,2316677120,,,,436207616000,1703936000,0,,,,105185280,1064448,0,,,,883320422400,3450470400,0,,,,0,17999872,409088,,,,0,2530344960,57507840,,
carat,llama_2_13b,single_node,,64x8,128,2,40,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_13b/arch_10/event_1/config_21,1787938742230920035,16314790.003200002,5389680.6400000006,1970.1760000000004,10914103.296,8165.4911999999995,16306624.512000002,8165.4911999999995,134742.016,49.254400000000011,272852.58240000001,1.9612799999999999,202.17599999999999,6525916001280,6522649804800,3266196480,53896806400,19701760,109141032960,784512,80870400,247935428933.62875,1.3718363399999998,0.057599640000000001,189942501210.94641,3.9870284200000001,0.211013012,4027465989.203722,0.68980736000000009,0.033060607999999998,,,,902065664.23600006,2.3640390400000002,0.105599872,4307031882.359931,0.09460223999999999,0.0053455359999999997,29244871077.382401,0.17563514,0.0078576399999999991,449265587478.00189,8.5353332599999998,0.41434554000000001,115070171256.04527,27.313187999999997,1.53584433864,,,,564335758734.04712,35.848521259999998,,35.848521259999998,563956845757.87646,35.848521259999998,378912976.17055029,35.848521259999998,4659715041.2146273,35.848521259999998,1223267.3151151615,35.848521259999998,9435636335.3914604,35.848521259999998,73584.476922700807,35.848521259999998,9399239.927341057,35.848521259999998,1.9501898786400003,1.9501898786400003,0.16618828799999999,,105591957094400,412520949760,0,,,,0,203871191040,4633436160,,,,872415232000,3407872000,0,,,,210370560,2130944,0,,,,1766640844800,6900940800,0,,,,0,36089856,820224,,,,0,5060689920,115015680,,
carat,llama_2_13b,single_node,,64x8,256,2,40,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_13b/arch_10/event_1/config_22,1787938742328920939,16321835.353600001,5389680.6400000006,8794.112000000001,10914103.296,8386.9055999999982,16313448.448000001,8386.9055999999982,134742.016,219.85280000000003,272852.58240000001,7.4966400000000002,202.17599999999999,6528734141440,6525379379200,3354762240,53896806400,87941120,109141032960,2998656,80870400,247983255402.15692,1.3718363399999998,0.057599640000000001,189980598271.27151,3.9870284200000001,0.211013012,4028235884.5408874,0.68980736000000009,0.033060607999999998,,,,907437813.03827131,2.3640390400000002,0.105599872,4308697984.2501841,0.09460223999999999,0.0053455359999999997,29251115159.255795,0.17563514,0.0078576399999999991,449359960239.6391,8.5353332599999998,0.41434554000000001,115115622866.46704,27.313187999999997,1.53584433864,,,,564475583106.1062,35.848521259999998,,35.848521259999998,564089608075.1615,35.848521259999998,385975030.9446646,35.848521259999998,4659715041.2146273,35.848521259999998,4542325.2472396288,35.848521259999998,9435636335.3914604,35.848521259999998,250135.84627555838,35.848521259999998,9399239.927341057,35.848521259999998,1.9501898786400003,1.9501898786400003,0.16618828799999999,,105612142182400,412652103680,0,,,,0,207335096320,4712161280,,,,872415232000,3407872000,0,,,,714997760,5409792,0,,,,1766640844800,6900940800,0,,,,0,122687488,2788352,,,,0,5060689920,115015680,,
carat,llama_2_13b,single_node,,64x8,256,1,40,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_13b/arch_10/event_1/config_23,1787938742231920045,16281115.475200001,5379194.8799999999,4397.0560000000005,10892869.632000001,4193.1071999999995,16276922.368000001,4193.1071999999995,134479.872,109.92640000000002,272321.74080000003,3.7396800000000026,101.08799999999999,6512446190080,6510768947200,1677242880,53791948800,43970560,108928696320,1495872.0000000012,40435200,123991627701.07846,1.3718363399999998,0.057599640000000001,99468212307.311783,3.9870284200000001,0.211013012,2014117942.2704437,0.68980736000000009,0.033060607999999998,,,,453710639.71344018,2.3640390400000002,0.105599872,4299152518.6802492,0.09460223999999999,0.0053455359999999997,15087213996.829256,0.17563514,0.0078576399999999991,231764344968.44638,8.5353332599999998,0.41434554000000001,109186835947.96761,27.313187999999997,1.53584433864,,,,340951180916.414,35.848521259999998,,35.848521259999998,340758201489.89905,35.848521259999998,192979426.51496497,35.848521259999998,2815090007.0538445,35.848521259999998,2271158.1774116093,35.848521259999998,5700413952.7499552,35.848521259999998,124865.6992035968,35.848521259999998,4699619.9636705285,35.848521259999998,1.9501898786400003,1.9501898786400003,0.16618828799999999,,52806071091200,206325928960,0,,,,0,103662141440,2355957760,,,,436207616000,1703936000,0,,,,357498880,2701824,0,,,,883320422400,3450470400,0,,,,0,61208576,1391104,,,,0,2530344960,57507840,,
carat,llama_2_13b,single_node,,64x8,256,16,40,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_13b/arch_10/event_1/config_24,1787938741725915377,33131477.216000006,10905190.4,70352.896000000008,22083010.560000002,66267.359999999986,33065209.856000006,66267.359999999986,272629.76000000001,1758.8224000000002,552075.26400000008,39.275999999999996,1617.4079999999999,13252590886400,13226083942400,26506944000,109051904000,703528960,220830105600,15710400,646963200,1983866043217.2554,1.3718363399999998,0.057599640000000001,1466109828110.0596,3.9870284200000001,0.211013012,32225887076.327099,0.68980736000000009,0.033060607999999998,,,,7259601705.9745159,2.3640390400000002,0.105599872,8731941555.339592,0.09460223999999999,0.0053455359999999997,228469044267.63007,0.17563514,0.0078576399999999991,3509867303733.5898,8.5353332599999998,0.41434554000000001,249579864423.37665,27.313187999999997,1.53584433864,,,,3759447168156.9668,35.848521259999998,,35.848521259999998,3756359270841.9214,35.848521259999998,3087897315.0457239,35.848521259999998,31026856213.77433,35.848521259999998,36338655.332415491,35.848521259999998,62827090848.34774,35.848521259999998,2003513.4574146559,35.848521259999998,75193919.418728456,35.848521259999998,1.9501898786400003,1.9501898786400003,0.16618828799999999,,844897137459200,3301218304000,0,,,,0,1658745651200,37698764800,,,,6979321856000,27262976000,0,,,,5719982080,43315200,0,,,,14133126758400,55207526400,0,,,,0,983121920,22343680,,,,0,40485519360,920125440,,
carat,llama_2_13b,single_node,,64x8,256,32,40,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_13b/arch_10/event_1/config_25,1787938741748915589,66262954.432000011,21810380.800000001,140705.79200000002,44166021.120000005,132534.71999999997,66130419.712000012,132534.71999999997,545259.52000000002,3517.6448000000005,1104150.5280000002,78.551999999999992,3234.8159999999998,26505181772800,26452167884800,53013888000,218103808000,1407057920,441660211200,31420800,1293926400,3967732086434.5107,1.3718363399999998,0.057599640000000001,2932219656220.1191,3.9870284200000001,0.211013012,64451774152.654198,0.68980736000000009,0.033060607999999998,,,,14519203411.949032,2.3640390400000002,0.105599872,17463883110.679184,0.09460223999999999,0.0053455359999999997,456938088535.26013,0.17563514,0.0078576399999999991,7019734607467.1797,8.5353332599999998,0.41434554000000001,447337273907.5968,27.313187999999997,1.53584433864,,,,7467071881374.7764,35.848521259999998,,35.848521259999998,7460896086744.6855,35.848521259999998,6175794630.0914478,35.848521259999998,61625429026.209778,35.848521259999998,72677310.664830983,35.848521259999998,124786907808.98425,35.848521259999998,4007026.9148293119,35.848521259999998,150387838.83745691,35.848521259999998,1.9501898786400003,1.9501898786400003,0.16618828799999999,,1689794274918400,6602436608000,0,,,,0,3317491302400,75397529600,,,,13958643712000,54525952000,0,,,,11439964160,86630400,0,,,,28266253516800,110415052800,0,,,,0,1966243840,44687360,,,,0,80971038720,1840250880,,
carat,llama_2_13b,single_node,,64x8,128,32,40,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_13b/arch_10/event_1/config_26,1787938741550913762,66151553.855999999,21810380.800000001,31522.816000000006,44166021.120000005,130317.11999999998,66021236.736000001,130317.11999999998,545259.52000000002,788.07040000000018,1104150.5280000002,23.111999999999998,3234.8159999999998,26460621542400,26408494694400,52126848000,218103808000,315228160,441660211200,9244800,1293926400,3966966862938.0601,1.3718363399999998,0.057599640000000001,2931610103254.918,3.9870284200000001,0.211013012,64439455827.259552,0.68980736000000009,0.033060607999999998,,,,14433116762.221565,2.3640390400000002,0.105599872,17437225480.435143,0.09460223999999999,0.0053455359999999997,456838183225.28583,0.17563514,0.0078576399999999991,7018224511012.0928,8.5353332599999998,0.41434554000000001,446610048140.84863,27.313187999999997,1.53584433864,,,,7464834559152.9414,35.848521259999998,,35.848521259999998,7458771886822.5537,35.848521259999998,6062672330.387742,35.848521259999998,61625429026.209778,35.848521259999998,19572312.61150822,35.848521259999998,124786907808.98425,35.848521259999998,1178969.4222366719,35.848521259999998,150387838.83745691,35.848521259999998,1.9501898786400003,1.9501898786400003,0.16618828799999999,,1689471313510400,6600336179200,0,,,,0,3261982310400,74135961600,,,,13958643712000,54525952000,0,,,,3365928960,34119680,0,,,,28266253516800,110415052800,0,,,,0,578519040,13148160,,,,0,80971038720,1840250880,,
carat,llama_2_13b,single_node,,64x8,128,16,40,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_13b/arch_10/event_1/config_27,1787938741490913209,33075776.927999999,10905190.4,15761.408000000003,22083010.560000002,65158.55999999999,33010618.368000001,65158.55999999999,272629.76000000001,394.03520000000009,552075.26400000008,11.555999999999999,1617.4079999999999,13230310771200,13204247347200,26063424000,109051904000,157614080,220830105600,4622400,646963200,1983483431469.03,1.3718363399999998,0.057599640000000001,1465805051627.459,3.9870284200000001,0.211013012,32219727913.629776,0.68980736000000009,0.033060607999999998,,,,7216558381.1107826,2.3640390400000002,0.105599872,8718612740.2175713,0.09460223999999999,0.0053455359999999997,228419091612.64291,0.17563514,0.0078576399999999991,3509112255506.0464,8.5353332599999998,0.41434554000000001,249216251540.00256,27.313187999999997,1.53584433864,,,,3758328507046.0488,35.848521259999998,,35.848521259999998,3755297170880.855,35.848521259999998,3031336165.193871,35.848521259999998,31026856213.77433,35.848521259999998,9786156.3057541102,35.848521259999998,62827090848.34774,35.848521259999998,589484.71111833595,35.848521259999998,75193919.418728456,35.848521259999998,1.9501898786400003,1.9501898786400003,0.16618828799999999,,844735656755200,3300168089600,0,,,,0,1630991155200,37067980800,,,,6979321856000,27262976000,0,,,,1682964480,17059840,0,,,,14133126758400,55207526400,0,,,,0,289259520,6574080,,,,0,40485519360,920125440,,
carat,llama_2_13b,single_node,,64x8,512,16,40,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_13b/arch_10/event_1/config_28,1787938741384912231,33345752.928000007,10905190.4,280199.16800000001,22083010.560000002,70696.799999999988,33275056.128000006,70696.799999999988,272629.76000000001,7004.9791999999998,552075.26400000008,150.012,1617.4079999999999,13338301171200,13310022451200,28278720000,109051904000,2801991680,220830105600,60004800,646963200,1985387626617.5337,1.3718363399999998,0.057599640000000001,1467326905528.8843,3.9870284200000001,0.211013012,32250491731.465988,0.68980736000000009,0.033060607999999998,,,,7431629253.5754128,2.3640390400000002,0.105599872,8785187575.2296448,0.09460223999999999,0.0053455359999999997,228661059155.10782,0.17563514,0.0078576399999999991,3512875557155.0376,8.5353332599999998,0.41434554000000001,251026966927.06686,27.313187999999997,1.53584433864,,,,3763902524082.104,35.848521259999998,,35.848521259999998,3760588675991.8062,35.848521259999998,3313848090.2980604,35.848521259999998,31026856213.77433,35.848521259999998,142073784.07952589,35.848521259999998,62827090848.34774,35.848521259999998,7652282.8387230709,35.848521259999998,75193919.418728456,35.848521259999998,1.9501898786400003,1.9501898786400003,0.16618828799999999,,845542221414400,3305467494400,0,,,,0,1769619456000,40218624000,,,,6979321856000,27262976000,0,,,,21847080960,149544960,0,,,,14133126758400,55207526400,0,,,,0,3754967040,85340160,,,,0,40485519360,920125440,,
carat,llama_2_13b,single_node,,64x8,512,32,40,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_13b/arch_10/event_1/config_29,1787938741335911779,66691505.856000014,21810380.800000001,560398.33600000001,44166021.120000005,141393.59999999998,66550112.256000012,141393.59999999998,545259.52000000002,14009.9584,1104150.5280000002,300.024,3234.8159999999998,26676602342400,26620044902400,56557440000,218103808000,5603983360,441660211200,120009600,1293926400,3970775253235.0674,1.3718363399999998,0.057599640000000001,2934653811057.7686,3.9870284200000001,0.211013012,64500983462.931976,0.68980736000000009,0.033060607999999998,,,,14863258507.150826,2.3640390400000002,0.105599872,17570375150.45929,0.09460223999999999,0.0053455359999999997,457322118310.21564,0.17563514,0.0078576399999999991,7025751114310.0752,8.5353332599999998,0.41434554000000001,450231478914.97723,27.313187999999997,1.53584433864,,,,7475982593225.0518,35.848521259999998,,35.848521259999998,7469354897044.4561,35.848521259999998,6627696180.5961208,35.848521259999998,61625429026.209778,35.848521259999998,284147568.15905178,35.848521259999998,124786907808.98425,35.848521259999998,15304565.677446142,35.848521259999998,150387838.83745691,35.848521259999998,1.9501898786400003,1.9501898786400003,0.16618828799999999,,1691084442828800,6610934988800,0,,,,0,3539238912000,80437248000,,,,13958643712000,54525952000,0,,,,43694161920,299089920,0,,,,28266253516800,110415052800,0,,,,0,7509934080,170680320,,,,0,80971038720,1840250880,,
carat,llama_2_13b,single_node,,64x8,512,8,40,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_13b/arch_10/event_1/config_3,1787938741981917738,16672876.464000003,5452595.2000000002,140099.584,11041505.280000001,35348.399999999994,16637528.064000003,35348.399999999994,136314.88,3502.4895999999999,276037.63200000004,75.006,808.70399999999995,6669150585600,6655011225600,14139360000,54525952000,1400995840,110415052800,30002400,323481600,992693813308.76685,1.3718363399999998,0.057599640000000001,733663452764.44214,3.9870284200000001,0.211013012,16125245865.732994,0.68980736000000009,0.033060607999999998,,,,3715814626.7877064,2.3640390400000002,0.105599872,4392593787.6148224,0.09460223999999999,0.0053455359999999997,114330529577.55391,0.17563514,0.0078576399999999991,1756437778577.5188,8.5353332599999998,0.41434554000000001,151424710933.11169,27.313187999999997,1.53584433864,,,,1907862489510.6304,35.848521259999998,,35.848521259999998,1906205565465.4814,35.848521259999998,1656924045.1490302,35.848521259999998,15727569807.556604,35.848521259999998,71036892.039762944,35.848521259999998,31847182368.029488,35.848521259999998,3826141.4193615355,35.848521259999998,37596959.709364228,35.848521259999998,1.9501898786400003,1.9501898786400003,0.16618828799999999,,422771110707200,1652733747200,0,,,,0,884809728000,20109312000,,,,3489660928000,13631488000,0,,,,10923540480,74772480,0,,,,7066563379200,27603763200,0,,,,0,1877483520,42670080,,,,0,20242759680,460062720,,
carat,llama_2_13b,single_node,,64x8,1024,32,40,/home/da109073/research/archx/zoo/llm/designs/carat/description/runs/llama_2_13b/arch_10/event_1/config_30,1787938741482913135,68371609.792000011,21810380.800000001,2205089.7920000004,44166021.120000005,176806.07999999996,68194803.712000012,176806.07999999996,545259.52000000002,55127.244800000015,1104150.5280000002,1185.3359999999998,3234.8159999999998,27348643916800,27277921484800,70722432000,218103808000,22050897920.000008,441660211200,474134400,1293926400,3982912466066.8032,1.3718363399999998,0.057599640000000001,2944382316362.0615,3.9870284200000001,0.211013012,64697692721.441673,0.68980736000000009,0.033060607999999998,,,,16235870087.651531,2.3640390400000002,0.105599872,17996066347.187569,0.09460223999999999,0.0053455359999999997,458827054480.15356,0.17563514,0.0078576399999999991,7049766357933.834,8.5353332599999998,0.41434554000000001,461758878651.7478,27.313187999999997,1.53584433864,,,,7511525236585.5811,35.848521259999998,,35.848521259999998,7503091109499.5859,35.848521259999998,8434127085.9945164,35.848521259999998,61625429026.209778,35.848521259999998,1127552879.5373607,35.848521259999998,124786907808.98425,35.848521259999998,60465338.312406011,35.848521259999998,150387838.83745691,35.848521259999998,1.9501898786400003,1.9501898786400003,0.16618828799999999,,1696241759027200,6643031244800,0,,,,0,4425652633600,100583014400,,,,13958643712000,54525952000,0,,,,172627066880,1101496320,0,,,,28266253516800,110415052800,0,,,,0,29670277120,674324480,,,,0,80971038720,1840250880,,
